Source,Target
 Beef Stock , Eggs 
 Beef Stock , Breadcrumbs 
 Onion , Parsley 
 Onion , Beef 
 Onion , Salt 
 Onion , Pepper 
 Onion , Nutmeg 
 Onion , Flour 
 Onion , Eggs 
 Onion , Breadcrumbs 
 Parsley , Beef 
 Parsley , Salt 
 Parsley , Pepper 
 Parsley , Nutmeg 
 Parsley , Flour 
 Parsley , Eggs 
 Parsley , Breadcrumbs 
 Beef , Salt 
 Beef , Pepper 
 Beef , Nutmeg 
 Beef , Flour 
 Beef , Eggs 
 Beef , Breadcrumbs 
 Salt , Pepper 
 Salt , Nutmeg 
 Salt , Flour 
 Salt , Eggs 
 Salt , Breadcrumbs 
 Pepper , Nutmeg 
 Pepper , Flour 
 Pepper , Eggs 
 Pepper , Breadcrumbs 
 Nutmeg , Flour 
 Nutmeg , Eggs 
 Nutmeg , Breadcrumbs 
 Flour , Eggs 
 Flour , Breadcrumbs 
 Eggs , Breadcrumbs 
Rice , Onion 
Rice , Lime 
Rice , Garlic Clove 
Rice , Cucumber 
Rice , Carrots 
Rice , Ground Beef 
Rice , Soy Sauce 
 Onion , Lime 
 Onion , Garlic Clove 
 Onion , Cucumber 
 Onion , Carrots 
 Onion , Ground Beef 
 Onion , Soy Sauce 
 Lime , Garlic Clove 
 Lime , Cucumber 
 Lime , Carrots 
 Lime , Ground Beef 
 Lime , Soy Sauce 
 Garlic Clove , Cucumber 
 Garlic Clove , Carrots 
 Garlic Clove , Ground Beef 
 Garlic Clove , Soy Sauce 
 Cucumber , Carrots 
 Cucumber , Ground Beef 
 Cucumber , Soy Sauce 
 Carrots , Ground Beef 
 Carrots , Soy Sauce 
 Ground Beef , Soy Sauce 
Bacon , Kielbasa 
Bacon , Pork 
Bacon , Flour 
Bacon , Garlic 
Bacon , Onion 
Bacon , Mushrooms 
Bacon , Cabbage 
Bacon , Sauerkraut 
Bacon , Red Wine 
Bacon , Bay Leaf 
Bacon , Basil 
Bacon , Marjoram 
Bacon , Paprika 
Bacon , Caraway Seed 
Bacon , Hotsauce 
Bacon , Beef Stock 
Bacon , Tomato Puree 
Bacon , Diced Tomatoes 
Bacon , Worcestershire Sauce
 Kielbasa , Pork 
 Kielbasa , Flour 
 Kielbasa , Garlic 
 Kielbasa , Onion 
 Kielbasa , Mushrooms 
 Kielbasa , Cabbage 
 Kielbasa , Sauerkraut 
 Kielbasa , Red Wine 
 Kielbasa , Bay Leaf 
 Kielbasa , Basil 
 Kielbasa , Marjoram 
 Kielbasa , Paprika 
 Kielbasa , Caraway Seed 
 Kielbasa , Hotsauce 
 Kielbasa , Beef Stock 
 Kielbasa , Tomato Puree 
 Kielbasa , Diced Tomatoes 
 Kielbasa , Worcestershire Sauce
 Pork , Flour 
 Pork , Garlic 
 Pork , Onion 
 Pork , Mushrooms 
 Pork , Cabbage 
 Pork , Sauerkraut 
 Pork , Red Wine 
 Pork , Bay Leaf 
 Pork , Basil 
 Pork , Marjoram 
 Pork , Paprika 
 Pork , Caraway Seed 
 Pork , Hotsauce 
 Pork , Beef Stock 
 Pork , Tomato Puree 
 Pork , Diced Tomatoes 
 Pork , Worcestershire Sauce
 Flour , Garlic 
 Flour , Onion 
 Flour , Mushrooms 
 Flour , Cabbage 
 Flour , Sauerkraut 
 Flour , Red Wine 
 Flour , Bay Leaf 
 Flour , Basil 
 Flour , Marjoram 
 Flour , Paprika 
 Flour , Caraway Seed 
 Flour , Hotsauce 
 Flour , Beef Stock 
 Flour , Tomato Puree 
 Flour , Diced Tomatoes 
 Flour , Worcestershire Sauce
 Garlic , Onion 
 Garlic , Mushrooms 
 Garlic , Cabbage 
 Garlic , Sauerkraut 
 Garlic , Red Wine 
 Garlic , Bay Leaf 
 Garlic , Basil 
 Garlic , Marjoram 
 Garlic , Paprika 
 Garlic , Caraway Seed 
 Garlic , Hotsauce 
 Garlic , Beef Stock 
 Garlic , Tomato Puree 
 Garlic , Diced Tomatoes 
 Garlic , Worcestershire Sauce
 Onion , Mushrooms 
 Onion , Cabbage 
 Onion , Sauerkraut 
 Onion , Red Wine 
 Onion , Bay Leaf 
 Onion , Basil 
 Onion , Marjoram 
 Onion , Paprika 
 Onion , Caraway Seed 
 Onion , Hotsauce 
 Onion , Beef Stock 
 Onion , Tomato Puree 
 Onion , Diced Tomatoes 
 Onion , Worcestershire Sauce
 Mushrooms , Cabbage 
 Mushrooms , Sauerkraut 
 Mushrooms , Red Wine 
 Mushrooms , Bay Leaf 
 Mushrooms , Basil 
 Mushrooms , Marjoram 
 Mushrooms , Paprika 
 Mushrooms , Caraway Seed 
 Mushrooms , Hotsauce 
 Mushrooms , Beef Stock 
 Mushrooms , Tomato Puree 
 Mushrooms , Diced Tomatoes 
 Mushrooms , Worcestershire Sauce
 Cabbage , Sauerkraut 
 Cabbage , Red Wine 
 Cabbage , Bay Leaf 
 Cabbage , Basil 
 Cabbage , Marjoram 
 Cabbage , Paprika 
 Cabbage , Caraway Seed 
 Cabbage , Hotsauce 
 Cabbage , Beef Stock 
 Cabbage , Tomato Puree 
 Cabbage , Diced Tomatoes 
 Cabbage , Worcestershire Sauce
 Sauerkraut , Red Wine 
 Sauerkraut , Bay Leaf 
 Sauerkraut , Basil 
 Sauerkraut , Marjoram 
 Sauerkraut , Paprika 
 Sauerkraut , Caraway Seed 
 Sauerkraut , Hotsauce 
 Sauerkraut , Beef Stock 
 Sauerkraut , Tomato Puree 
 Sauerkraut , Diced Tomatoes 
 Sauerkraut , Worcestershire Sauce
 Red Wine , Bay Leaf 
 Red Wine , Basil 
 Red Wine , Marjoram 
 Red Wine , Paprika 
 Red Wine , Caraway Seed 
 Red Wine , Hotsauce 
 Red Wine , Beef Stock 
 Red Wine , Tomato Puree 
 Red Wine , Diced Tomatoes 
 Red Wine , Worcestershire Sauce
 Bay Leaf , Basil 
 Bay Leaf , Marjoram 
 Bay Leaf , Paprika 
 Bay Leaf , Caraway Seed 
 Bay Leaf , Hotsauce 
 Bay Leaf , Beef Stock 
 Bay Leaf , Tomato Puree 
 Bay Leaf , Diced Tomatoes 
 Bay Leaf , Worcestershire Sauce
 Basil , Marjoram 
 Basil , Paprika 
 Basil , Caraway Seed 
 Basil , Hotsauce 
 Basil , Beef Stock 
 Basil , Tomato Puree 
 Basil , Diced Tomatoes 
 Basil , Worcestershire Sauce
 Marjoram , Paprika 
 Marjoram , Caraway Seed 
 Marjoram , Hotsauce 
 Marjoram , Beef Stock 
 Marjoram , Tomato Puree 
 Marjoram , Diced Tomatoes 
 Marjoram , Worcestershire Sauce
 Paprika , Caraway Seed 
 Paprika , Hotsauce 
 Paprika , Beef Stock 
 Paprika , Tomato Puree 
 Paprika , Diced Tomatoes 
 Paprika , Worcestershire Sauce
 Caraway Seed , Hotsauce 
 Caraway Seed , Beef Stock 
 Caraway Seed , Tomato Puree 
 Caraway Seed , Diced Tomatoes 
 Caraway Seed , Worcestershire Sauce
 Hotsauce , Beef Stock 
 Hotsauce , Tomato Puree 
 Hotsauce , Diced Tomatoes 
 Hotsauce , Worcestershire Sauce
 Beef Stock , Tomato Puree 
 Beef Stock , Diced Tomatoes 
 Beef Stock , Worcestershire Sauce
 Tomato Puree , Diced Tomatoes 
 Tomato Puree , Worcestershire Sauce
 Diced Tomatoes , Worcestershire Sauce
Beef , Vegetable Oil 
Beef , Cinnamon Stick 
Beef , Cloves 
Beef , Star Anise 
Beef , Cardamom 
Beef , Coconut Cream 
Beef , Water 
Beef , Tamarind Paste 
Beef , Lime 
Beef , Sugar 
Beef , Challots 
 Vegetable Oil , Cinnamon Stick 
 Vegetable Oil , Cloves 
 Vegetable Oil , Star Anise 
 Vegetable Oil , Cardamom 
 Vegetable Oil , Coconut Cream 
 Vegetable Oil , Water 
 Vegetable Oil , Tamarind Paste 
 Vegetable Oil , Lime 
 Vegetable Oil , Sugar 
 Vegetable Oil , Challots 
 Cinnamon Stick , Cloves 
 Cinnamon Stick , Star Anise 
 Cinnamon Stick , Cardamom 
 Cinnamon Stick , Coconut Cream 
 Cinnamon Stick , Water 
 Cinnamon Stick , Tamarind Paste 
 Cinnamon Stick , Lime 
 Cinnamon Stick , Sugar 
 Cinnamon Stick , Challots 
 Cloves , Star Anise 
 Cloves , Cardamom 
 Cloves , Coconut Cream 
 Cloves , Water 
 Cloves , Tamarind Paste 
 Cloves , Lime 
 Cloves , Sugar 
 Cloves , Challots 
 Star Anise , Cardamom 
 Star Anise , Coconut Cream 
 Star Anise , Water 
 Star Anise , Tamarind Paste 
 Star Anise , Lime 
 Star Anise , Sugar 
 Star Anise , Challots 
 Cardamom , Coconut Cream 
 Cardamom , Water 
 Cardamom , Tamarind Paste 
 Cardamom , Lime 
 Cardamom , Sugar 
 Cardamom , Challots 
 Coconut Cream , Water 
 Coconut Cream , Tamarind Paste 
 Coconut Cream , Lime 
 Coconut Cream , Sugar 
 Coconut Cream , Challots 
 Water , Tamarind Paste 
 Water , Lime 
 Water , Sugar 
 Water , Challots 
 Tamarind Paste , Lime 
 Tamarind Paste , Sugar 
 Tamarind Paste , Challots 
 Lime , Sugar 
 Lime , Challots 
 Sugar , Challots 
Garlic , Onion 
Garlic , Beef 
Garlic , Tomato Puree 
Garlic , Water 
Garlic , Olive Oil 
Garlic , Lemon 
Garlic , Potatoes 
Garlic , Soy Sauce 
Garlic , Black Pepper 
Garlic , Bay Leaves 
Garlic , Salt 
 Onion , Beef 
 Onion , Tomato Puree 
 Onion , Water 
 Onion , Olive Oil 
 Onion , Lemon 
 Onion , Potatoes 
 Onion , Soy Sauce 
 Onion , Black Pepper 
 Onion , Bay Leaves 
 Onion , Salt 
 Beef , Tomato Puree 
 Beef , Water 
 Beef , Olive Oil 
 Beef , Lemon 
 Beef , Potatoes 
 Beef , Soy Sauce 
 Beef , Black Pepper 
 Beef , Bay Leaves 
 Beef , Salt 
 Tomato Puree , Water 
 Tomato Puree , Olive Oil 
 Tomato Puree , Lemon 
 Tomato Puree , Potatoes 
 Tomato Puree , Soy Sauce 
 Tomato Puree , Black Pepper 
 Tomato Puree , Bay Leaves 
 Tomato Puree , Salt 
 Water , Olive Oil 
 Water , Lemon 
 Water , Potatoes 
 Water , Soy Sauce 
 Water , Black Pepper 
 Water , Bay Leaves 
 Water , Salt 
 Olive Oil , Lemon 
 Olive Oil , Potatoes 
 Olive Oil , Soy Sauce 
 Olive Oil , Black Pepper 
 Olive Oil , Bay Leaves 
 Olive Oil , Salt 
 Lemon , Potatoes 
 Lemon , Soy Sauce 
 Lemon , Black Pepper 
 Lemon , Bay Leaves 
 Lemon , Salt 
 Potatoes , Soy Sauce 
 Potatoes , Black Pepper 
 Potatoes , Bay Leaves 
 Potatoes , Salt 
 Soy Sauce , Black Pepper 
 Soy Sauce , Bay Leaves 
 Soy Sauce , Salt 
 Black Pepper , Bay Leaves 
 Black Pepper , Salt 
 Bay Leaves , Salt 
Beef , Beef Stock 
Beef , Soy Sauce 
Beef , Water 
Beef , Green Pepper 
Beef , Red Pepper 
Beef , Potatoes 
Beef , Carrots 
Beef , Tomato Puree 
Beef , Peanut Butter 
Beef , Chilli Powder 
Beef , Onion 
Beef , Garlic 
Beef , Olive Oil 
 Beef Stock , Soy Sauce 
 Beef Stock , Water 
 Beef Stock , Green Pepper 
 Beef Stock , Red Pepper 
 Beef Stock , Potatoes 
 Beef Stock , Carrots 
 Beef Stock , Tomato Puree 
 Beef Stock , Peanut Butter 
 Beef Stock , Chilli Powder 
 Beef Stock , Onion 
 Beef Stock , Garlic 
 Beef Stock , Olive Oil 
 Soy Sauce , Water 
 Soy Sauce , Green Pepper 
 Soy Sauce , Red Pepper 
 Soy Sauce , Potatoes 
 Soy Sauce , Carrots 
 Soy Sauce , Tomato Puree 
 Soy Sauce , Peanut Butter 
 Soy Sauce , Chilli Powder 
 Soy Sauce , Onion 
 Soy Sauce , Garlic 
 Soy Sauce , Olive Oil 
 Water , Green Pepper 
 Water , Red Pepper 
 Water , Potatoes 
 Water , Carrots 
 Water , Tomato Puree 
 Water , Peanut Butter 
 Water , Chilli Powder 
 Water , Onion 
 Water , Garlic 
 Water , Olive Oil 
 Green Pepper , Red Pepper 
 Green Pepper , Potatoes 
 Green Pepper , Carrots 
 Green Pepper , Tomato Puree 
 Green Pepper , Peanut Butter 
 Green Pepper , Chilli Powder 
 Green Pepper , Onion 
 Green Pepper , Garlic 
 Green Pepper , Olive Oil 
 Red Pepper , Potatoes 
 Red Pepper , Carrots 
 Red Pepper , Tomato Puree 
 Red Pepper , Peanut Butter 
 Red Pepper , Chilli Powder 
 Red Pepper , Onion 
 Red Pepper , Garlic 
 Red Pepper , Olive Oil 
 Potatoes , Carrots 
 Potatoes , Tomato Puree 
 Potatoes , Peanut Butter 
 Potatoes , Chilli Powder 
 Potatoes , Onion 
 Potatoes , Garlic 
 Potatoes , Olive Oil 
 Carrots , Tomato Puree 
 Carrots , Peanut Butter 
 Carrots , Chilli Powder 
 Carrots , Onion 
 Carrots , Garlic 
 Carrots , Olive Oil 
 Tomato Puree , Peanut Butter 
 Tomato Puree , Chilli Powder 
 Tomato Puree , Onion 
 Tomato Puree , Garlic 
 Tomato Puree , Olive Oil 
 Peanut Butter , Chilli Powder 
 Peanut Butter , Onion 
 Peanut Butter , Garlic 
 Peanut Butter , Olive Oil 
 Chilli Powder , Onion 
 Chilli Powder , Garlic 
 Chilli Powder , Olive Oil 
 Onion , Garlic 
 Onion , Olive Oil 
 Garlic , Olive Oil 
Bread , Egg 
Bread , Salt 
 Egg , Salt 
Buckwheat , Flour 
Buckwheat , Salt 
Buckwheat , Yeast 
Buckwheat , Milk 
Buckwheat , Butter 
Buckwheat , Egg 
 Flour , Salt 
 Flour , Yeast 
 Flour , Milk 
 Flour , Butter 
 Flour , Egg 
 Salt , Yeast 
 Salt , Milk 
 Salt , Butter 
 Salt , Egg 
 Yeast , Milk 
 Yeast , Butter 
 Yeast , Egg 
 Milk , Butter 
 Milk , Egg 
 Butter , Egg 
Enchilada sauce , shredded Monterey Jack cheese 
Enchilada sauce , corn tortillas 
Enchilada sauce , chicken breasts 
 shredded Monterey Jack cheese , corn tortillas 
 shredded Monterey Jack cheese , chicken breasts 
 corn tortillas , chicken breasts 
salted butter , dark soft brown sugar 
salted butter , golden syrup 
salted butter , orange 
salted butter , rolled oats 
salted butter , Christmas pudding 
 dark soft brown sugar , golden syrup 
 dark soft brown sugar , orange 
 dark soft brown sugar , rolled oats 
 dark soft brown sugar , Christmas pudding 
 golden syrup , orange 
 golden syrup , rolled oats 
 golden syrup , Christmas pudding 
 orange , rolled oats 
 orange , Christmas pudding 
 rolled oats , Christmas pudding 
Butter , Olive Oil 
Butter , Chicken 
Butter , Salt 
Butter , Squash 
Butter , Broccoli 
Butter , mushrooms 
Butter , Pepper 
Butter , onion 
Butter , garlic 
Butter , red pepper flakes 
Butter , white wine 
Butter , milk 
Butter , heavy cream 
Butter , Parmesan cheese 
Butter , bowtie pasta 
Butter , Salt 
Butter , Pepper 
Butter , Parsley 
 Olive Oil , Chicken 
 Olive Oil , Salt 
 Olive Oil , Squash 
 Olive Oil , Broccoli 
 Olive Oil , mushrooms 
 Olive Oil , Pepper 
 Olive Oil , onion 
 Olive Oil , garlic 
 Olive Oil , red pepper flakes 
 Olive Oil , white wine 
 Olive Oil , milk 
 Olive Oil , heavy cream 
 Olive Oil , Parmesan cheese 
 Olive Oil , bowtie pasta 
 Olive Oil , Salt 
 Olive Oil , Pepper 
 Olive Oil , Parsley 
 Chicken , Salt 
 Chicken , Squash 
 Chicken , Broccoli 
 Chicken , mushrooms 
 Chicken , Pepper 
 Chicken , onion 
 Chicken , garlic 
 Chicken , red pepper flakes 
 Chicken , white wine 
 Chicken , milk 
 Chicken , heavy cream 
 Chicken , Parmesan cheese 
 Chicken , bowtie pasta 
 Chicken , Salt 
 Chicken , Pepper 
 Chicken , Parsley 
 Salt , Squash 
 Salt , Broccoli 
 Salt , mushrooms 
 Salt , Pepper 
 Salt , onion 
 Salt , garlic 
 Salt , red pepper flakes 
 Salt , white wine 
 Salt , milk 
 Salt , heavy cream 
 Salt , Parmesan cheese 
 Salt , bowtie pasta 
 Salt , Salt 
 Salt , Pepper 
 Salt , Parsley 
 Squash , Broccoli 
 Squash , mushrooms 
 Squash , Pepper 
 Squash , onion 
 Squash , garlic 
 Squash , red pepper flakes 
 Squash , white wine 
 Squash , milk 
 Squash , heavy cream 
 Squash , Parmesan cheese 
 Squash , bowtie pasta 
 Squash , Salt 
 Squash , Pepper 
 Squash , Parsley 
 Broccoli , mushrooms 
 Broccoli , Pepper 
 Broccoli , onion 
 Broccoli , garlic 
 Broccoli , red pepper flakes 
 Broccoli , white wine 
 Broccoli , milk 
 Broccoli , heavy cream 
 Broccoli , Parmesan cheese 
 Broccoli , bowtie pasta 
 Broccoli , Salt 
 Broccoli , Pepper 
 Broccoli , Parsley 
 mushrooms , Pepper 
 mushrooms , onion 
 mushrooms , garlic 
 mushrooms , red pepper flakes 
 mushrooms , white wine 
 mushrooms , milk 
 mushrooms , heavy cream 
 mushrooms , Parmesan cheese 
 mushrooms , bowtie pasta 
 mushrooms , Salt 
 mushrooms , Pepper 
 mushrooms , Parsley 
 Pepper , onion 
 Pepper , garlic 
 Pepper , red pepper flakes 
 Pepper , white wine 
 Pepper , milk 
 Pepper , heavy cream 
 Pepper , Parmesan cheese 
 Pepper , bowtie pasta 
 Pepper , Salt 
 Pepper , Pepper 
 Pepper , Parsley 
 onion , garlic 
 onion , red pepper flakes 
 onion , white wine 
 onion , milk 
 onion , heavy cream 
 onion , Parmesan cheese 
 onion , bowtie pasta 
 onion , Salt 
 onion , Pepper 
 onion , Parsley 
 garlic , red pepper flakes 
 garlic , white wine 
 garlic , milk 
 garlic , heavy cream 
 garlic , Parmesan cheese 
 garlic , bowtie pasta 
 garlic , Salt 
 garlic , Pepper 
 garlic , Parsley 
 red pepper flakes , white wine 
 red pepper flakes , milk 
 red pepper flakes , heavy cream 
 red pepper flakes , Parmesan cheese 
 red pepper flakes , bowtie pasta 
 red pepper flakes , Salt 
 red pepper flakes , Pepper 
 red pepper flakes , Parsley 
 white wine , milk 
 white wine , heavy cream 
 white wine , Parmesan cheese 
 white wine , bowtie pasta 
 white wine , Salt 
 white wine , Pepper 
 white wine , Parsley 
 milk , heavy cream 
 milk , Parmesan cheese 
 milk , bowtie pasta 
 milk , Salt 
 milk , Pepper 
 milk , Parsley 
 heavy cream , Parmesan cheese 
 heavy cream , bowtie pasta 
 heavy cream , Salt 
 heavy cream , Pepper 
 heavy cream , Parsley 
 Parmesan cheese , bowtie pasta 
 Parmesan cheese , Salt 
 Parmesan cheese , Pepper 
 Parmesan cheese , Parsley 
 bowtie pasta , Salt 
 bowtie pasta , Pepper 
 bowtie pasta , Parsley 
 Salt , Pepper 
 Salt , Parsley 
 Pepper , Parsley 
cajun , cayenne pepper 
cajun , white fish 
cajun , vegetable oil 
cajun , flour tortilla 
cajun , avocado 
cajun , little gem lettuce 
cajun , spring onion 
cajun , salsa 
cajun , sour cream 
cajun , lemon 
cajun , garlic 
 cayenne pepper , white fish 
 cayenne pepper , vegetable oil 
 cayenne pepper , flour tortilla 
 cayenne pepper , avocado 
 cayenne pepper , little gem lettuce 
 cayenne pepper , spring onion 
 cayenne pepper , salsa 
 cayenne pepper , sour cream 
 cayenne pepper , lemon 
 cayenne pepper , garlic 
 white fish , vegetable oil 
 white fish , flour tortilla 
 white fish , avocado 
 white fish , little gem lettuce 
 white fish , spring onion 
 white fish , salsa 
 white fish , sour cream 
 white fish , lemon 
 white fish , garlic 
 vegetable oil , flour tortilla 
 vegetable oil , avocado 
 vegetable oil , little gem lettuce 
 vegetable oil , spring onion 
 vegetable oil , salsa 
 vegetable oil , sour cream 
 vegetable oil , lemon 
 vegetable oil , garlic 
 flour tortilla , avocado 
 flour tortilla , little gem lettuce 
 flour tortilla , spring onion 
 flour tortilla , salsa 
 flour tortilla , sour cream 
 flour tortilla , lemon 
 flour tortilla , garlic 
 avocado , little gem lettuce 
 avocado , spring onion 
 avocado , salsa 
 avocado , sour cream 
 avocado , lemon 
 avocado , garlic 
 little gem lettuce , spring onion 
 little gem lettuce , salsa 
 little gem lettuce , sour cream 
 little gem lettuce , lemon 
 little gem lettuce , garlic 
 spring onion , salsa 
 spring onion , sour cream 
 spring onion , lemon 
 spring onion , garlic 
 salsa , sour cream 
 salsa , lemon 
 salsa , garlic 
 sour cream , lemon 
 sour cream , garlic 
 lemon , garlic 
Chicken thigh , Ginger 
Chicken thigh , Garlic 
Chicken thigh , Soy sauce 
Chicken thigh , Sake 
Chicken thigh , Granulated sugar 
Chicken thigh , Potato starch 
Chicken thigh , Vegetable oil 
Chicken thigh , Lemon 
 Ginger , Garlic 
 Ginger , Soy sauce 
 Ginger , Sake 
 Ginger , Granulated sugar 
 Ginger , Potato starch 
 Ginger , Vegetable oil 
 Ginger , Lemon 
 Garlic , Soy sauce 
 Garlic , Sake 
 Garlic , Granulated sugar 
 Garlic , Potato starch 
 Garlic , Vegetable oil 
 Garlic , Lemon 
 Soy sauce , Sake 
 Soy sauce , Granulated sugar 
 Soy sauce , Potato starch 
 Soy sauce , Vegetable oil 
 Soy sauce , Lemon 
 Sake , Granulated sugar 
 Sake , Potato starch 
 Sake , Vegetable oil 
 Sake , Lemon 
 Granulated sugar , Potato starch 
 Granulated sugar , Vegetable oil 
 Granulated sugar , Lemon 
 Potato starch , Vegetable oil 
 Potato starch , Lemon 
 Vegetable oil , Lemon 
Linguine Pasta , Sugar Snap Peas 
Linguine Pasta , Olive Oil 
Linguine Pasta , Garlic Clove 
Linguine Pasta , Red Chilli 
Linguine Pasta , King Prawns 
Linguine Pasta , Cherry Tomatoes 
Linguine Pasta , Basil Leaves 
Linguine Pasta , Lettuce 
Linguine Pasta , Bread 
Linguine Pasta , Fromage Frais 
Linguine Pasta , Lime 
Linguine Pasta , Caster Sugar 
 Sugar Snap Peas , Olive Oil 
 Sugar Snap Peas , Garlic Clove 
 Sugar Snap Peas , Red Chilli 
 Sugar Snap Peas , King Prawns 
 Sugar Snap Peas , Cherry Tomatoes 
 Sugar Snap Peas , Basil Leaves 
 Sugar Snap Peas , Lettuce 
 Sugar Snap Peas , Bread 
 Sugar Snap Peas , Fromage Frais 
 Sugar Snap Peas , Lime 
 Sugar Snap Peas , Caster Sugar 
 Olive Oil , Garlic Clove 
 Olive Oil , Red Chilli 
 Olive Oil , King Prawns 
 Olive Oil , Cherry Tomatoes 
 Olive Oil , Basil Leaves 
 Olive Oil , Lettuce 
 Olive Oil , Bread 
 Olive Oil , Fromage Frais 
 Olive Oil , Lime 
 Olive Oil , Caster Sugar 
 Garlic Clove , Red Chilli 
 Garlic Clove , King Prawns 
 Garlic Clove , Cherry Tomatoes 
 Garlic Clove , Basil Leaves 
 Garlic Clove , Lettuce 
 Garlic Clove , Bread 
 Garlic Clove , Fromage Frais 
 Garlic Clove , Lime 
 Garlic Clove , Caster Sugar 
 Red Chilli , King Prawns 
 Red Chilli , Cherry Tomatoes 
 Red Chilli , Basil Leaves 
 Red Chilli , Lettuce 
 Red Chilli , Bread 
 Red Chilli , Fromage Frais 
 Red Chilli , Lime 
 Red Chilli , Caster Sugar 
 King Prawns , Cherry Tomatoes 
 King Prawns , Basil Leaves 
 King Prawns , Lettuce 
 King Prawns , Bread 
 King Prawns , Fromage Frais 
 King Prawns , Lime 
 King Prawns , Caster Sugar 
 Cherry Tomatoes , Basil Leaves 
 Cherry Tomatoes , Lettuce 
 Cherry Tomatoes , Bread 
 Cherry Tomatoes , Fromage Frais 
 Cherry Tomatoes , Lime 
 Cherry Tomatoes , Caster Sugar 
 Basil Leaves , Lettuce 
 Basil Leaves , Bread 
 Basil Leaves , Fromage Frais 
 Basil Leaves , Lime 
 Basil Leaves , Caster Sugar 
 Lettuce , Bread 
 Lettuce , Fromage Frais 
 Lettuce , Lime 
 Lettuce , Caster Sugar 
 Bread , Fromage Frais 
 Bread , Lime 
 Bread , Caster Sugar 
 Fromage Frais , Lime 
